+tuumagh-	together with one's N(s)	used in the quantifier/qualifier construction; ighneghtuumaghmi ‘with his son’ (from ighneq ‘son’); unugtuumaan ‘(during) the night as well’ (from unuk ‘night’); aghneghtuumaan ‘day and night’ (from aghneq ‘day’); Quyngightuumaghmenguq anguyangluteng anagumalghiit qavaghnanighnaqngameng Aasameng. ‘Together with their reindeer, it is said, they fled from Aasa when they couldn’t get any sleep after getting enemies [who gave them no rest].’ (from quyngiq ‘reindeer’) (SIVUQ. NANGAGH. 3:2)
-tuute-	to V as a group; to V together	see ~+(q/t)uute-
-u-	to be N; is N; for there to be N (weather condition); to be V-ing; to be V-habitually or as an occupation; while in the process of V-ing	see ~:(ng)u-
@~:(u)te-	to V for; to V together with; to V each other; half-transitive or detransitivizing postbase for certain bases	inghutaa ‘he picked berries for her’ (from inghu- ‘to pick berries’); repangutaa ‘he bought (or otherwise obtained) a hammer for him’ (from repange- ‘to acquire a hammer’); kuuvutaa ‘he spilled it along with others’ (from kuuve- ‘to spill’); aanutaa ‘he took it out with him’ (from aane- ‘to go out’); kaatutaa ‘he arrived with it, brought it with him’ (from kaate- ‘to arrive’); mayuutaa ‘he took it up’ (from mayugh- ‘to go up’); ukigutaa ‘he took it down’ (from ukig- ‘to go down’); ingaghtutaa ‘he lay down with him’ (from ingaghte- ‘to lie down’); kaagutaa ‘he hit with it’ (from kaaw- ‘to hit’); iitghutaa ‘he brought it in’ (from itegh- ‘to go in’); tughumaghatuk ‘they2 are wrestling with each other’ (from tughumagha- ‘to wrestle’); serves as the detransitivizing or "half-transitive" postbase for certain bases, in place of -i-1 (q.v.): naalkutuq ‘he found something’ (from naalke- ‘to find’); tugutuq ‘he took something’ (from tugu- ‘to take’); aqfatuq ‘he fetched something’ (from aqfa- ‘to fetch’); ipugutuq ‘he scooped up something’ (from ipug- ‘to scoop up’); kayusiituq ‘he helped out’ (from kayusigh- ‘to help’); note that with bases that ends in gte-, the te is dropped when this postbase is used: makregutuq ‘he peeled something’ (from makregte- ‘to peel’ (transitive)); maligutuq ‘he accompanied someone’ (from maligte- ‘to accompany’) (contrast the situation with bases that end in vowel te, for example kaate- above, or ghte-, for example ingaghte- above  – though the pattern is not entirely clear)
@~:(u)tke-	to V over or on account of	qeneghtutkaa or qenghutkaa ‘he feels slighted over it’ (from qeneghte- ‘to feel slighted’); nenglaatkaa ‘he's laughing over it’ (from nenglagh- ‘to laugh’); qiyatkaa ‘he is crying on account of it’ (from qiya- ‘to cry’); alingutkaa ‘he’s worried about him’ (from alinge- ‘to be afraid’); amyuutkaa ‘he’s being cruel over it’ (from amyugh- ‘to be cruel’)
?ugh-	to V completely	probably non-productive; aavgughaa ‘he cut it up completely’ (from aveg- ‘to divide’); angaghqughaa ‘he transported all of it’ (from angaghqe- ‘to convey’); ikughaa ‘he cut it all up’ (from root ike- as in iike- ‘to remove a piece’); kumaghughtuq ‘it (the flame) has grown’ (from kumagh- ‘to be lit’)
:ughagh-	to V with thoroughness or force	probably non-productive; alingughaghtuq ‘he winced’ (from alinge- ‘to be afraid’); avuughaghaa ‘he divided it quickly’ (from avugh- ‘to sort’); sapughaghii ‘he repeatedly covered them (from root sape- as in saape- ‘to cover’)
-uma-	to have V-ed or been V-ed; to be in a state of having V-ed or been V-ed; with participial mood: to evidently have V-ed or been V-ed	see @~:(i/u)ma-
-umafte-	how much subject evidently has V-ed!	see @~:(i/u)mafte-
-umagh-	while V-ing	see at @~:(i/u)magh-
-umanginagh-	V-ing every time; V-ing the whole time	see @~:(i/u)manginagh-
-umangite-	to not have V-ed	see @~:(i/u)mangite-
-uute-	to V as a group; to V together	see ~+(q/t)uute-
-vagaatagh-	to V repeatedly and hard	see +pagaatagh-/~sfvagaatagh-
–vlaagh-	V a little	= -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vleghagh-
–vleghagh-	V a little	Aglaghaqelghiinga qiyavleghaamaghma sumeghtaghaamaghma, panikniiqlunga ighsayaguteghllagtatnga. ‘I’d go home with tears in my eyes (crying a little) wondering why, if they considered me a daughter, they didn’t want me around any more.’ (from qiya- ‘to cry’) (SIVUQ. NANGAGH. 3:90); = -mlaagh-, -mraagh-, -mzaagh-, -mleghagh-, -mreghagh-, -mzeghagh-, -vlaagh-
–vyigh-	to almost V; to V to the extent that one is able	Iwernganguq tunutegkenkun qaakluku asighutevyighaa. ‘However he put it [the seal] up on the back of it [his wheeled/tracked vehicle] and tied it there as best he could.’ (from asighute- ‘to tie (it) on to something’) (AKIINGQWAGH. 38); = -vzigh-
–vyiigh-	to V carelessly; to V in a rough way	= -vziigh-
–vzigh-	to almost V; to V to the extent that one is able	ifkavzightuq ‘it almost fell off’, ifkavzighaqa ‘I almost dropped it’ (from ifkagh- ‘to fall off, to drop’); tuqutevzighaa ‘he almost killed it’ (from tuqute- ‘to kill’); iquvzightuq ‘it almost fell, he stumbled’ (from iqu- ‘to fall over’); Mekelghiiq iitghumalghii amik naafqevzighluku. ‘The boy went in almost breaking the door in the process.’ (from naafqe- ‘to break’) (UNGIPAGHAGH. 68); Qaqsungiim manigi qamagtevzighluteng kavillghhuut. ‘The eggs of the kittiwake are almost all yolk.’ (SLI JR. DICT. 94); = -vyigh-
–vziigh-	to V carelessly; to V in a rough way	kakivziighaqa ‘I sewed it in a rough way’ (from kaki- ‘to sew’); angyangllavziightuq ‘he made a boat without being careful’ (from angyangllagh- ‘to make a boat’); = vyiigh-
