pellaghiitagh,amusement; entertainment; 
pelleghmute,in different directions
pelliilgutagh,pastime
pellughrag,soft surface of dirt snow or sand
pellug,summer tent with flat sloped roof
pellugusigh,board or other hard surface used under a skin being scraped with a skin scraper
pelluk,skinscraping tool worked with both hands and resembling a spokeshave
pellumegh,soft surface of dirt snow or sand
pellumeghtagh,dish of frozen greens shredded finely by a scraping process, mixed with reindeer fat and chilled
pelungi,cleanliness
peluuse,saucer
pelwetemnakute,file (hand tool); rasp
pengigh,wood (not hardwood but strong); pine wood; larch tree; fir wood
pengugh,mound; rounded hill
pengughqagh,rising lump; hillock
pengugnegh,protrusion caused by something pushing from behind
pengugpagngalghii,a wavy surface
pengukrag,mound; small hill
pengwaagh,mound; small hill
penitet,leaf tobacco bunch
pennagh,cliff
penniighniighta,shepherd
penniigh,Dall sheep (Ovis dalli); domestic sheep; sheepskin
peqagh,fine tundra moss used for wick in sealoil lamp; lamp wick moss
pequ,unstable area in ice field where current causes ice to heave or break up leaving dangerous o pen water covered by thin ice or snow
perara,meat aspic, dish of finely minced meat cooked in meat broth and then jelled before eating
perutku,snuff box or other tobacco container
pesaaghnagh,calm; quietness
pesaagh,quiet whispering sound
pesiqagh,frozen raw walrus meat eaten in bitesize pieces
peskugh,width
petagh,measles, chicken pox or similar disease
petangugh,flipper bone; wooden bowl
petangu,wooden bowl
petangwaagh,smaller bowl or bowllike thing
petqa,quite another one; different
petugagh,a tethered animal; a restricted person
petugutagh,tether; tie rope or chain
pightugh,drifting blowing snow
pightughpag,heavy drifting snow
pightughrug,light drifting snow
pightughseghagh,land or river otter (Lutra canadensis); fur seal (Callorhinus urinus)
piginegh,insole traditionally made of dried grass
piighhagh,braided thing; whale sinew braided into heavy cord for sewing skin boat covers
piigh,bail; bailtype handle
piighqutagh,striker of baleen used to strike water to attract sea mammals
piighru,sty in eye
piighwnegh,draft coming into warm house as a vapor from the outside cold when the door is opened in winter
piigna,that one not far behind
piina,paint
piinegh,paint
piineqisigh,paintbrush
piinequsigh,paintbrush
piinghagh,newly grown plant life; the beggining of full moon; month; year
piinlegh,beginning; start; precedent; forerunner
piinliite,onset; first thing; beginning; introduction (as to a book)
piinlillegh,introduction (as to a book)
piinneghsiighaghvig,garden; flower pot or vase
piinsuuka,beans; peas; bean soup
piislaye,thin rope; string
piitagh,bone with meat to be picked off and eaten
piitesighagh,plant that someone is growing; flower
piitesighaghvig,garden; flower pot or vase
piitkayug,vegetation
piitute,seed; root of plant; plant
piitutragh,flower
piiznegh,projection; something sticking out
pikayug,powerful shaman
pikemla,threshold of house
pilagtuusigh,saw (cutting tool)
pilleg,one who is proficient; one who is adept; skillful person
pillugaasigh,weapon for war
pillugaghta,warrior; raider
pillugaghyaghtugh,warrior; raider
pilugug,clothing
pinaaqa,protective mark on clothes or protectively marked clothes; amulet; tassel
pinasaagh,paper bag
pinegh,case; opportunity; chance; incident
pingayugnegh,three things; three groups
pingigigute,second spouse
pingwaagh,important person
pingwallaag,oustanding one; distinguished one
pinighnagh,something made nice; nice thing or person; beautiful thing or person
pinighqagh,one who is physically very active; a very healthy person who takes care of himself by exercising
pinighqute,decoration; benefit
pinightutala,beauty; quality
piniiyugnegh,hypocrite
piniqumtaagh,boyfriend; girlfriend
piniraaghinagh*,the best thing
pi,thing
pinqusigh,present (good) state or condition (as compared to a previous state)
pipasaag,paper sack; paper bag
pisiqagh,frozen raw walrus meat eaten in bitesize pieces
pistangilngugh*,one without a helper or without one to look after him
pista,one who does things; helper; servant; evil spirit
pitiya,boiled reindeer gut
pivagnagh,favored child
pivakumtaagh,favored thing or child; prized possession; thing of value
pivigilngugh*,condition that is unfavorable for action
piyaqleg,one who is ready to carry on
piyugaagh,a game in which participants walk on a log or similar object trying not to fall off; walk in formation; march
piyug,a person walking in the distance
piyugraapag,short-tailed albatross (Ciomedia albatrus)
pughpuqa,raincoat
pughpuqe,edible bitter root of "arctic carrot" (Claytonia acutifolia Pall)
pughpuuqa,type of edible root (?)
pughyuyge,wind going the same way (as one's boat)
pugimenghhagh,young seal; seal calf
puglegh,walrus breathing hole in the ice
pugnaaqute,inflated poke; life jacket
pugnaate,inflated poke; life jacket
pugnegh,dish of minced reindeer meat, reindeer tallow, and snow
pugsaqa,sea water thick with slush ice in late fall or early winter; the beginning of ice formation along the shore; ice that has surfaced from the sea floor
pugughugh,fat on outside of stomach
pugughyaagh,bird net used in winter
pugughyi,fat on outside of stomach
pukanegh,foam; froth; suds
pulataagh,a whale eating which then goes under the shore ice
puliise,policeman
pultughagh,fishing sinker
pumsugeg,thumb and forefinger; pair of pliers; tweezers; vise
pumsugute,thin strip of folded sealskin sewn in a seam; welt
pumsukegtaateg,scissors
pumsukgute,seam edging
pupig,skin sore; scabby sore; scum on lake coast near drying water
puqlangllaasigh,heater; space heater
puqla,warmth; heat
puqleghaagh,warm weather in winter
puqleghagh,thaw
puraara,slave
pusguma,droopy-eared dog or other animal
pusi,cat, kitty
putukaagh,a walrus hibernating in the water, laying on its back
putukugh,big toe
putulghi,loop of sealskin for holding lace to boot; piece of rope or string for stringing something
putu,hole made on edge of skin for running rope through it to attach it to stretching/drying rack
pututati,the number two (in a counting or finger naming jingle for children)
putuugh,a certain dance related to whaling in which both the hands and body are in motion
putuullegh,edge of skin with holes in it for lacing
puughhute,toy; amusement; fun
puughtista,babysitter
puugllug,suds; foam or froth; flotsam; residue of melted fat of a sea mammal
puugpag,large wooden match (for lighting fire)
puugpagtagh,flash; spark; the sound of a match bursting into flame
puugzagh,beluga (Delphinapterus leucas)
puugzagh tuguteleg,narwhal (Monodon monceros)
puulqughrug,stem of plant
puume,boom holding sail out from mast; spar
puungqughrug,stem of plant
puu,shaft-type handle; stem of plant; handle of saucepan, skillet, etc.
puunqughrug,stem of plant
puurqi,string of beads on short leather thong used for decoration at the closed ends of baby's traditional snowsuit; part of the opening to the aagra, the insulated inner room of traditional dome-shaped house
puuru,contrary to what one might have expected or wanted; on the other hand; instead; ironically
puuskaana,whaling harpoon or gun; darting gun
puuskaate,whaling harpoon or gun; darting gun
puutaraagh,frying pan; bucket with handle
puuvyagh,inflatable membrane in walrus mouth; crop of a bird
puvalla,ceremony held annually by a family or clan at the time of a new moon involving the offering of choice pieces of meat
puvangitaghagh,Pacific herring (Clupea harengus)
puveltu,lemming (Lemmus sp.)
puvisaagh,bangs (hair); fog that covers top part of mountains
puvite,ruff on parka hood; fur trimming on hat
puvngellag,one with swollen face or eyes
puyani,smell of rancid oil
puya,rancid residue of oil from blubber
puyughiitagh,mat used to protect surface from soot when putting down a sooty pot or other thing
puyugh,smoke; soot
puyughpag,vapor over an open area in the winter ice
puyughraag,slowly rising smoke; smoke rising at a distance
qaaklegh,part of a skin boat (block set at point where gunwales join stern and bow pieces)
qaakneghet,herd of walrus on ice floe
qaalghwaag,fine snow
qaallnaag,pants with embroidery on the bottom
qaallngu,deep dropoff of bottom near shore
qaamkat,large quantity, herd, or flock
qaamlighnegh,embryo developing in a bird egg; egg yolk; inner part
qaamtaasigh,fire extinguisher
qaanngwaagheg,toboggan of baleen
qaa,sore on head; impetigo
qaanqaghte,blow right toward and through the door
qaanragh,small sled used in pairs for hauling boats
qaasligh,top one or top part; uppermost one; outer garment covering shoulders down to waist or below
qaaslighpag,overcoat
qaasninagh,stinging or burning thing; grief
qaasqagh,highest level of beach; bank in front of village toward the sea
qaayghu,tree bark found on beach
qaayghwaaghllegh,water that has flowed on top or ice or packed snow and then froze; aufeis
qafsig,wolverine (Gulo luscus)
qafsinagnegh,several; a few
qafsinkuuragh,just a few
qagallaag,large waves
qagegh,rough wave on the sea; whitecap; sea swell
qaghaaya,decoration on back of parka consisting of a dangling strip of fur often dyed reddish on the back
qagha,Eskimo dance where dancers dance sitting in pairs; decoration on back of parka consisting of a dangling strip of fur often dyed reddish on the back
qaghaya,decoration on back of parka consisting of a dangling strip of fur often dyed reddish on the back
qaghertagh,thin narrow strip of wood on the frame of a winter tent
qaghiigh,plant that grow on tundra ponds and looks like grass or reeds
qaghi,low deep voice
qaghlu,harness
qaghminagh,chewing gum made from cracklings (fat-residue)
qaghpa,crown-like hair ornament of reindeer hair or grass
qaghrilghagh,grooved wooden disk used as a plug to patch a hole in a sealskin used for a float, etc.
qagim tughumghalgutanga,octopus
qagingig,surf wave(s)
qagingiig,harlequin duck (Histrionicus histrionicus) 
qagi,wave on shore; breaker; surf
qagiragh,small wave(s)
qagite,ice with wavy, rippled or washboardlike surface
qagughiitagh,headband
qagugh,forehead; brow; upper area of mountain
qagughqestaaghhagh*,one with a small forehead
qagughrug,highest peak of ridge, mountains, etc.
qakegh,bitter taste
qakeqaagh,edible root of Parry's wallflower (Parrya nudicaulis); wooly lousewort (Pedicularis lanata)
qakiqnagh,avid hunter
qala,fur seal (Callorhinus urinus)
qalepangilngugh*,straightforward person
qalghighta,male reindeer
qalghighvig,time or month of heat of animals; month of the heat of animals
qalighagh*,eardrum
qalighag,outermost layer
qaligh,gut raincoat
qalingllaasigh,special needle used to sew gut raincoats 
qalipag,old gut raincoat
qaliqenghaagh,dried gut as used for making rain parka; transparent plastic
qaliraagh,raincoat (modern)
qallaatagh,food that is (to be) boiled a long time
qalla,sound of bubbling or boiling water
qallegyugnegh,outspoken person; person who makes derisive remarks
qallemsuggagh,quietness; silence; tranquility
qallevag,coverall-like suit; baby's coverall with hood and with a flap for inserting a diaper; woman's hoodless reindeer skin knee-length suit with fur trim at neck and ends of sleeves and with drawstrings at the knees
qallukagh,skin with hair from reindeer leg; legging made out of skin with hair from reindeer leg
qalmesagh,reef; rock(s) right under or at surface of water
qalmesam qawaaga,wandering tattler (Heteroscelus incanus)
qalqalima,axe
qalqasigh,navel; belly button
qaltaaghwagh*,bucket taken when hunting by boat and kept near captain
qaltaawrag,small or makeshift bucket
qaltagh,pail; bucket
qaltaghwaagh,toy pail; special pail used in a whale ceremony
qalta,fish scale; scab; barnacle
qalugyagh,long-handled lance used for killing whales (and other sea mammals)
qalungtaaragh,long-handled dipnet made from baleen for getting seafood
qalu,dipnet
qalusiqagh,pail used to bail out water from a boat
qalusta,bailer; person in a skin boat whose job it is to bail out the boat (and mix the gas)
qalutagh,ladle
qaluuku,a certain line for a harpoon
qamanlliigh,whalegun shell that explodes inside a whale
qamarila,a certain oldtime religious ceremony accompanied by competions
qameqetagh,a bone or the like dragged on the ground for puppies to chase
qamestagh,fibrous fat under dark skin of whale fin
qamilgut,travelers (going together by sled)
qamiskagh,wood for building a sled
qamislug,large makeshift sled pulled by a tractor or bulldozer
qamiye,sled
qamiyngwaagh,toy or small sled
qamsuug,closed in weather with poor visibility
qamughagh,storebought toboggan
qamugh,pulled or dragged thing (especially a load of meat)
qamughtagh,tugboat; tractor
qamughta,animal (dog, reindeer, etc.) used for pulling a sled or the like; draught animal
qamughtugh,tugboat
qamuutagh,winch; pull rope or other pulling device; small sled with runners traditionally of ivory or bone used to pull a skin boat across the ice; tobaggan
qamuute,winch; pull rope or other pulling device; small sled with runners traditionally of ivory or bone used to pull a skin boat across the ice; tobaggan
qaneghllug,one who reveals confidences or spreads gossip or rumors; rumormonger
qaneghmig,thing held in mouth; chewing tobacco
qaneghmiwaaghusigh,oral thermometer
qanegh,mouth (anatomical); split end of hair
qaneleg,fortune teller; one who casts spells
qanemsug,incantation
qanengghugh,mouth sore; canker sore
qanengngigh,mouth sore; canker sore
qangaari,soft snow in spring that makes traveling difficult
qangigagh*,male's brother's child; nephew of a man through his brother; niece of a man through his brother
qanigllug,heavy snow
qanig,falling snow; snowflake
qanigpag,snow falling hard in large flakes
qanigraag,intermittent or light but continuous snowfall
qanigvig,snow covering narrow open lead in sea ice, looking deceptively like solid sea ice covered with snow
qanivleghagh,light snow
qanlag,tonsil
qanlawaagh,any gland
qantaawrag,small container for odds and ends; needle case
qantaghagh,nearby area; relative (kin)
qantagha,nearby area; relative (kin)
qantaghhagh,mother
qantagh,container; wrapper; bandage, mother; uterus or womb
qantaghqwaagh,packaging; container (e.g. sack, box, jar, etc.); eggshell
qantaghwaagh,empty container
qantanguragh,pouch, often for tobacco, worn on belt; small container
qantaqusigh,pouch, often for tobacco, worn on belt
qapanagh,energetic person
qaprakayug,flexible thing; movable thing; wobbly thing
qapruute,knot used to connect a rope to a smaller rope
qapug,roll of fat on human belly; rolling sea
qaqaghta,woman's parka hood with a point or ridge on top
qaqiighwtagh,sudden gust of wind in a sheltered area
qaqlaghqute,rope used to attach pole to a beam on a summer house or the the hoop around the circumference of the traditional dome-shaped house, the mangteghapik
qaqsungigh,black-legged kittiwake (Rissa tridactyla)
qaquuragh,cross; crucifix
qarta,matted tangled hair or fur
qaseki,stink
qasiqagh,baby walrus; walrus calf
qaspeghagh,outer protective garment; outer layer; greatgrandchild; cover
qaspighnegh,large pile of things; heap
qaspighute,piled up fairly thin layers of sea ice, safe to walk on though each piece would not be
qasquviig,care; soft touch (as in 'with a soft touch'); light touch; vagueness
qasugh,good weather after a storm
qateghllug,calm, smooth, glassy, water
qateghnagh,whiteout weather conditions
qateghrakegtagh,very white thing
qateghrapag,slush sea ice that has hardened enough to give an illusory impression of being safe for walking
qateghrewaagh,offwhite thing; McKay's bunting (Plectrophenax hyperboreus); snow bunting (Plectrophenax nivalis)
qateghtekagh,white-haired old man
qateghyiighagh*,little bird
qateg,bird's breast
qatelghii,white thing; arctic fox (Alopex lagopus)
qatepag,common eider (Somateria mollissima)
qatmig,long wooden pole carried in a boat and used for pushing ice away
qatmigtagh,boom (of a sail); pole at bottom of sail; pole used in physical training
qavaasigh,pajamas
qavagh,a day and a night (in duration); sleep
qavaghsigh,yearling bearded seal (Erignathus barbatus)
qavaghvig,bed; bedroom; place to sleep
qavalighragh,walrus sleeping in water with its head out
qavaneghpallugh,deep or late sleeper
qavangugh,a dream
qavangurruug,nightmare
qavaqutagh,sleeping potion
qaviighyuketagh,light sleeper
qavngaghtagh,thing of the past
qavraatagh,large ladle; stirring spoon; gulch; ravine
qavraate,large ladle; stirring spoon
qavragh,walrus migrating north after the ice has gone
qavregh,walrus migrating north after the ice has gone
qawaagniighusigh,bird hunting device; shotgun
qawaag,bird; fowl
qawaagpag,golden eagle (Aquila chrysaetos); legendary large bird that can carry off people
qawaagyagh,bird hunter
qawaagyag,flock of ducks
qawaamsighagh,little bird; birdie
qawaaperaagh,chicken (domestic)
qawaapig,wild duck
qawa,sharp curve on slope of mountain
qawawaagh,small carved ivory human figurine played with by girls; oarlock on boat
qawiighnegh,dead whale found out at sea
qayaawagh,frost
qayagh,kayak; cradle
qaya,cave
qayeghpigagh,highest peak of a mountain; highest level; top
qayemgu,tree bark; coating of ice or frost on beach from windblown ocean spray making surface slippery and walking difficult
qaye,surface; top
qayiig,hollow echoing sound
qayiigrug,hollow echoing sound
qayugh,tea; broth; hot beverage
qayughquta,food to be added to other food to make the meal
qayugute,adze
qayungllaasigh,tea kettle
qayuqsaagh,frozen meat broth; little bit of broth
qayuusigh,cup
qayuutagh,wooden tray for cutting meat or for eating
qayuutaghraag,washtub; trough
qazigyaghagh*,yearling spotted seal (Phoca largha)
qazigyagh,spotted seal (Phoca largha)
qeftegh,Canada goose (Branta canadensis)
qeghagh,meat rack
qeghaghpag,whale rib used as a pole
qeghighite,edging or welt of white leather around sole of skinboot
qeghigh,lip
qeghileg,jug
qellayeg,scar with overgrowth of tissue
qelleghyag,sound of waves in lake or of moving between layers of ice
qellepegragh,membrane of bearded seal intestine or walrus heart
qellinegh,site for athletic or similar physical activity; playground
qelliqa,pack ice; floating ice field
qellughqaate,rope used for gymnastics
qellu,colon
qelmeqsagh,shining or flashing spot on something
qelpa,large branch on lower part of reindeer antler
qelpeghquusigh,can opener; opener of any sort
qelughtaagh,long strip of floating sea ice or series of pieces of ice arrayed in a strip
qelutagh,fastener line
qemeghyagh,eyelash
qemighllug,torso
qemi,tune; melody
qemtaaghrag,rudder deckhouse; rudder place
qemtagh,attic; upper level, floor, or story of building
qenaaghllug,area covered by pebbles
qenaagh,grainy sand; gravel
qenaavzeghagh,fine sand
qengagh,nose 
qengaghug,snowdrift
qengaleg,large bearded seal (Erignathus barbatus) of some sort; king eider (Somateria spectabilis)
qengalegtagh,large bearded seal (Erignathus barbatus) of some sort
qengallegtagh,northern elephant seal (Mirounga angustirostris)
qengesqugh,limpet
qenghaghtu,blue fox (Vulpes fulva var.)
qenghug,refrozen crushed sea ice
qenleghwaagh,long string of beads worn by women looped from shoulder to waist crossing in the front 
qenngumsag,small hill on top of a larger hill
qenngu,brow area
qenughhaghagh,early loose slush ice
qenuleg,type of codfish
qenungiitagh,scoop for removing brash ice
qenu,thin layer of fine brash  ice that forms at the beginning of winter; newly forming slush ice; girth; thickness of a more or less cylindrical thing
qenwaagh,"master of the mountain winds"
qepesegagh,small package tied securely
qepghaqagh,work; job; employment
qepghaqiisag,unemployment
qepghaqiiseg,idle or bored person
qepnegh,bundle; standard amount of items such as furs used in trade; herring
qepsukagh,point of land which defines a strait or narrows together with a point on the opposite shore
qeputagh,string; cord; rope
qera,aged whale skin (mangtak)
qerenga,large old reindeer (in folktales)
qergese,window (dual, 'qergesek', generally used for one window)
qergu,dwarf Siberian pine (Pinus cembra)
qerngayaag,field of broken sea ice pieces bunched together
qernguqu,birds flying together
qertaaghnegh,large group of things, people or animals
qerta,matted tangled hair or fur
qesemna,whetstone; rock used as whetstone; sharpening stone
qesighagh,mist
qesighnegh,condensation; perspiration
qesigh,spittle
qesiighagh,drizzle
qesiighavleghagh,mist
qesillegh,spittle
qesni,female walrus breast with meat to be eaten
qeteghrug,upper part of spinal area; swim bladder of fish, dried and used to store fish eggs
qetgaasigh,jumprope
qetgaghta,playful bearded seal (Erignathus barbatus) pup that jumps out of the water
qetgeghyagh,water strider insect
qetumla,soft dirt or soft snow that one sinks into as he walks
qetusqaagh,soft thing
qetusqwaagh,soft thing
qetustaaghhagh*,soft thing
qezigh,lip (of person or container)
qezileg,jug; pitcher
qigeghtekagh,fired clay; fired clay lamp
qighunegh,young murre (Uria spp.) which is too fat to fly
qigiiqa,hook made of ivory that is attached to the end of a rope (used for strapping things)
qigughaagh,meadow; grassy area; lawn
qigughrug,smoke; smog; smell of a campfire, barbecue, etc.
qigughta,barber
qigughvig,barber shop
qigug,reflection of open water shown by dark sky; water sky
qiguusigh,hair clippers
qiighista,stroker; boilerman
qiighnagh,something slippery
qiighqagh,island
qiighwllug,thick phlegm
qiighw,grey hair , cough
qiighwutkagh,tubercular person
qiighwyagh,aurora
qiinghutisigh,backsight on gun
qiingu,long reindeer hair from under the chin
qiipaghagh*,cloth; fabric; lightweight overparka; snowshirt
qiipaghaghpag,tarpaulin
qiipagh,strand of  thread; spool of thread
qiipetagh,doorknob; key; handle or latch operated by turning
qiipragh,fat on intestine of walrus
qiipraghute,chain
qiiptaasigh,pole used for gathering kelp
qiiptagh,kelp that is gathered by being wound on a special pole
qiipuumaraghugh,curlyhaired person
qiiqrugh,thing that is frozen fast to the ground
qiivyaghagh,bend in the trail
qiiyngu,long reindeer hair from under the chin
qikighnegh,bent part; curve
qikmighagh,puppy
qikmigh,dog
qikmighwaagh,bone in upper arm; ulna; figurine of any animal worn as a charm
qikmiiraagh,dried dogskin fomerly used for parka trim
qikngughaqagh,glover's (threecornered) needle
qiku,clay
qilaga,sky
qilaget,patterning of tattoos on the cheek
qilaglluug,dark storm cloud
qilag,sky; heavens
qilawaagh,cloud
qilegi,fat on reindeer intestine
qilevri,thin, knotted, bent stem of the Lapland Cassiope plant (Cassiope tetragona) used as tinder or fuel (in the wilderness); fat on outside of reindeer intestines
qiliighnagh,desirable thing
qilleghnegh,knot
qilleghtagh,sheaf of grass
qilleghtuqagh,sheath for harpoon point; knot at tend of rope to keep it from unraveling or slipping off  something
qilleghvikuusagh,string with beads tied formerly onto new or special objects
qillghutagh,tie rope, cord or string
qilughru,the number eight (in a counting or finger naming jingle for children)
qilughwaagh,outcropping of rock
qilu,intestine; coiled spring (e.g. bedspring)
qimpalungigh,tanner crab (Chionoecetes bairdi)
qimugilngugh,hunter, from whom a wounded animal does not escape (according to folk belief)
qimug,game animal
qimugsigh,dogteam
qimugtuqagh,striker who strikes whales that are still so strong that they can get far away
qimukagh,dog that has been trained for sled use
qineghpeghwaaghute,telescope; binoculars
qineghpugagute,telescope; binoculars
qingaghnalghii,unpredictable, dangerous or wild thing
qipellegagh,curly or kinky hair
qipengayag,one with curly hair
qipetagh,doorknob; key; handle or latch operated by turning
qipleghraasigh,poker for fire
qipuqagh,humpback whale (Megaptera novaeangliae); sperm whale (?)
qirgese,window
qisemna,whetstone; rock used as whetstone; sharpening stone
qitaaqe,silver or coho salmon (Oncorhynchus kisutch)
qitavestaagh,snare for catching auklets
qivagnagh,bold person; one who isn't shy and who doesn't hesitate to do anything
qivallekeltagh,low pressure ridge but still difficult to walk across
qivallug,large pressure ridge, hard to walk across (requires climbing up and down); sea ice that has not leveled off and has lots of pressure ridges
qivenghag,sea ice field with piles of ice here and there
qugaag,sour flavor
qugaagpagni,sour smell
qugaagrugni,sour smell
qugaghtagh,anal itch; type of small fish
qugatagh,chisel
qugelngigh,mountain sorrel (Oxyria digyna)
qugeltagh,dimple
qugereghetagh,wedge for splitting wood
qugesliipag,hoary redpoll (Carduelis hornemanni); common redpoll (Carduelis flammea)
qughaghtagh,hanging mat made of grass used for insulation in a tent
qughalkutagh,earring
qughaseketagh,hanging thing
qughlaa,"Karo" brand commercial syrup (or a similar syrup)
qughriitagh,bunched dried grass used for personal hygiene; rag (especially one made of bunched grass)
qughri,urine stain or residue
qughru,the number ten (in a counting or finger naming jingle for children)
qughsatku,"king" polar bear (fearsome, said to be almost unkillable)
qugiikagh,pickled food
quginagh,fat; blubber
qugnegh,crack in shore ice
qugtuqaghmig,thing put into the baggy leg of oldfashioned bloomers with drawstrings at the knee
qugtuqagh,thigh
qukaghmii,man in whaling boat who throws out the second float
qukagh,middle; center; waist; lower back
qukaghute,narrow beaded band for amulets formerly worn around the waist by women
qukaqligh,middle one
qukfighute,barret for hair
qula,whip
quleghtagh,tarp fastened around gunwale of boat to keep water out; spray skirt
qule,upper part; area above; gunwale of boat; (the number) ten
qulighnegh,upper part
qulighuraag,side rail of sled
qulighwaagh,single strip of decoration on the bottom of  a snow shirt
qulighyag,red phalarope (Phalaropus fulicarius); broth made from the liquid used when sealskin is processed to remove hair
quliiwhtagh,tarp fastened around gunwale of boat to keep water out; spray skirt
qulleghrag,walrus skin used to cover a summer house
qulligeg,pants
qulligpageg,snowpants; padded overpants
qullikagh,edible root of glacier avens (Geum glaciale or Novosieversia flacias)
qullingestagh,woman's tights
qullipigeg,skin pants in contrast to cloth pants
qulliraagheg,cloth pants in contrast to skin pants
qullug,commode; "honey bucket"; motor well in boat
qulmesighagh,a pot's worth or quantity of tomcot
qulmesiite,small cooking pot with a handle; saucepan; sea urchin (Strongylocentrotus sp.)
qulmesiitngwaagh,sea urchin (Strongylocentrotus sp.)
quma,intestinal worm; tapeworm
qumig,thing carried inside parka or coat; fetus
qungeghrug,upper part of back near neck; lower part of neck
qungeliqagh,pirog (Russian style stuffed pastry)
qunge,the midst; the middle of an area; main idea; center; source; core
qungevagh,inward or inland area
qungllaagh,part in center of hair
qungughagh,cemetery
qungugh,scruff of neck; top of back
qungughvig,grave; cemetery
qungvughagh*,minke whale (Balaenoptera acutorostrata)
qungyaghtagh,jealous or envious person
qungyaghugh,the upper back and neck area of a bull walrus that has lots of bumps
qungyalleg,area of boat around stern
quni,tear; teardrop
qupag,girl's hair beads
qupasqigh,earring
qupayuqagh,prickly, sharp thing
qupegh,ice blink; reflection of ice on clouds above seen from far away
qupnegh,whitefish; Bering Cisco (Coregonus laurettae)
quprughaghagh,small clam
quprughagh,horned puffin (Fratercula corniculata)
quprughnegh,old barren female walrus
qupuma,woman (shaman's word)
quqiigh,dovekie (Alle alle)
quqqugh,a signal to warn of animals appearing from water
ququngagh,leaf; edible leaf of lowbush willow (Salix pulchra); tea
quragnagh,slow, inactive or passive person
qurgu,dwarf Siberian pine (Pinus cembra)
qurimti,rock used (as balast?) to secure a boat from wind
qurughnegh,bundle of dried fish
qusag,thin crack (as in tusk) caused by dryness, pressure, etc.
qusighnegh,hairline crack
qusma,kind of grass with tubrous root; wild rhubarb (?) root
quteghllag,Chukotka; Siberia
qute,land; landmass seen from the sea; Chukotka; Siberia
qutepig,mainland; dry safe land as opposed to rocks or marsh; Chukotka; Siberia
qutngughrug,upper part of ~
qutugh,collarbone
quug,firewood; wood; whistling swan (Olor columbianus)
quugsiiqagh,log
quulngughute,tenth one
quulqite,loft in semisubterranean house
quultag,type of girl's short decorated pants
quulvekesiigh,pintail duck (Anas acuta)
quumziigh,kindling
quungvagh,east; east wind; area further up from shore or border
quunpekaghtagh,something from the distant past or that has existed forever
quupaghnegh,crack
quupkagh,bad or tragic surprise
quupnegh,piece cut lengthwise from something; split thing
quupute,large crack in sea ice; strip of fur (one of four) on a woman's fur pants (qaallnaak)
quutag,pair of suspenders
quutfagh,north
quveghte,cataract in eye
quvegsi,wild rhubarblike plant (Polygonum tripterocarpum) that grows in Chukotka
quyanagh,cause of happiness
quyillegtagh,knee-high men's sealskin boot
quyngighniighta,reindeer herder
quyngigh,reindeer
quyngighqwaagh,reindeer herder; Savoonga resident
quyngighqwaaghta,reindeer herder
quyngivag,moose (Alces alces)
quyughnagh,intimidating person
raarwig,underpants
rakanga,nomadic reindeer herders which only a shaman can see them
ramke,clan; ethnic group; people; family
ranmegu,ground floor of the traditional dome-shaped house, the mangteghapik
ranme,inside wall of the traditional dome-shaped house, the mangteghapik
ranmiwitalghii,one who is greedy; one who begs for things without need
rapa,rubber; rubber band
ratame,winter canvas roof
ratamiiragh,parka or overalls of reindeer skin
ratamyaag,kneehigh summer boot of waterproof sealskin with hair in
rava,rubber
rawelinge,squirrel
reghillegh,hole (accidentally made)
reghireghiigh,thing that has lots of holes
rekelta,long strap which is used to tighten roof of the traditional dome-shaped house, the mangteghapik
repangwaagh,standard carpenter's hammer
repa,hammer
resinugate,buckle of belt
retwhate,cannon; big gun; artillery piece
riighnag,edible seashore life type
riigh,earwax
riigllug,artemesia or wormwood (artemesia sp.)
riigte,animal's den; lair
riirvag,one who has grown, started to reason and learned a lot; mature person
riistunegh,parsimonious person; stingy person; sly person or animal
ripalquulgeg,chukchi cargo sled pulled by reindeer
risinugate,buckle of belt
risqetkugh,woman's kneehigh boot made from suede
saaghw,area or space right next to something; side
saagraasigh,iron for pressing clothes
saagrugaagh,solid ice surface, not so smooth, but good for traveling
saagsiqu,slush ice seen just below the surface of the water looking like streaks of oil in the water; greasy ice
saagta,gangline and harness of dogteam
saagvinegh,plain; broad flat valley
saalghaghta,unexpected storm coming from any direction
saalpag,lower jaw of whale
saalqaagh,thin new ice forming on surface of water
saani,aged food
saanpipa,sandpaper
saaphanghilngugh*,one who can withstand extreme cold
saaputagh,cover; lid; curtain; shade
saaqwite,walrus skin cover of  summer tent from top to bottom
saaqwligh,something next to another; neighbor
saasqagh,wind toward land from ocean
saatnguraagh,skin mitten with fur inside
saaygu,tunnel entrance to semisubterranean house
saayguraagh,modern storm shed; entry porch
saaymigh,harpoon for seals
saayngiitagh,apron; front cover
safkaaghute,curtain; drape; window shade
safkiitagh,loincloth worn by men inside house in old times
safkutagh,cover; windscreen or other shelter from wind; barrier to view; coverup of facts
saflengagh,one who likes to handle everything without permission
sagelmag,ruddy turnstone (arenaria interpres)
sageyengestagh,small drum, hoop, drumlike or hoop-like thing
saghevleghwaagh,granulated sugar
saghligagh,bitch; female dog; female quadruped
saghnasitagh,small container for gathered things (such as berries)
saghnasta,collector
saghumignegh,left side
saghumig,left handed person
saghuya,left hand
saghya,thing; object; household goods; supplies; possession
sagiqnegh,persistent, persevering, responsible person
saglighagh,large flat rock
